Gene	GOID	ONTOLOGY	TERM
MYCTH_109533	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_109533	GO:0051287	MF	NAD binding
MYCTH_109533	GO:0055114	BP	oxidation-reduction process
MYCTH_109542	GO:0009916	MF	alternative oxidase activity
MYCTH_109542	GO:0055114	BP	oxidation-reduction process
MYCTH_109566	GO:0005576	CC	extracellular region
MYCTH_109566	GO:0005975	BP	carbohydrate metabolic process
MYCTH_109566	GO:0030248	MF	cellulose binding
MYCTH_109566	GO:0004553	MF	hydrolase activity
MYCTH_109566	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_109566	GO:0005975	BP	carbohydrate metabolic process
MYCTH_109566	GO:0005576	CC	carbohydrate metabolic process
MYCTH_109566	GO:0030248	MF	extracellular region
MYCTH_109620	GO:0006636	BP	unsaturated fatty acid biosynthetic process
MYCTH_109620	GO:0004768	MF	stearoyl-CoA 9-desaturase activity
MYCTH_109620	GO:0016021	CC	integral component of membrane
MYCTH_109620	GO:0020037	MF	heme binding
MYCTH_109620	GO:0016717	MF	oxidoreductase activity
MYCTH_109620	GO:0055114	BP	 acting on paired donors
MYCTH_109620	GO:0006629	BP	 with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
MYCTH_109638	GO:0005506	MF	iron ion binding
MYCTH_109638	GO:0016491	MF	oxidoreductase activity
MYCTH_109638	GO:0008610	BP	lipid biosynthetic process
MYCTH_109638	GO:0055114	BP	oxidation-reduction process
MYCTH_109817	GO:0006357	BP	regulation of transcription by RNA polymerase II
MYCTH_109817	GO:0035065	BP	regulation of histone acetylation
MYCTH_109817	GO:0003713	MF	transcription coactivator activity
MYCTH_109817	GO:0008270	MF	zinc ion binding
MYCTH_109817	GO:0005515	MF	protein binding
MYCTH_109821	GO:0016977	MF	chitosanase activity
MYCTH_109870	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_109870	GO:0016491	MF	oxidoreductase activity
MYCTH_109870	GO:0055114	BP	oxidation-reduction process
MYCTH_109870	GO:0071949	MF	FAD binding
MYCTH_109870	GO:0050660	MF	flavin adenine dinucleotide binding
MYCTH_109876	GO:0006406	BP	mRNA export from nucleus
MYCTH_109876	GO:0043248	BP	proteasome assembly
MYCTH_109876	GO:0008541	CC	proteasome regulatory particle
MYCTH_10995	GO:0070403	MF	NAD+ binding
MYCTH_109978	GO:0003824	MF	catalytic activity
MYCTH_109978	GO:0046912	MF	transferase activity
MYCTH_109978	GO:0019752	BP	 transferring acyl groups
MYCTH_109978	GO:0009098	BP	 acyl groups converted into alkyl on transfer
MYCTH_109978	GO:0003852	MF	carboxylic acid metabolic process
MYCTH_110022	GO:0016491	MF	oxidoreductase activity
MYCTH_110022	GO:0055114	BP	oxidation-reduction process
MYCTH_110028	GO:0046983	MF	protein dimerization activity
MYCTH_110061	GO:0004553	MF	hydrolase activity
MYCTH_110061	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_110187	GO:0016705	MF	oxidoreductase activity
MYCTH_110187	GO:0005506	MF	 acting on paired donors
MYCTH_110187	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_110187	GO:0055114	BP	iron ion binding
MYCTH_110187	GO:0016705	MF	heme binding
MYCTH_110187	GO:0020037	MF	oxidation-reduction process
MYCTH_110187	GO:0005506	MF	oxidoreductase activity
MYCTH_110187	GO:0055114	BP	 acting on paired donors
MYCTH_110187	GO:0016705	MF	 with incorporation or reduction of molecular oxygen
MYCTH_110187	GO:0004497	MF	heme binding
MYCTH_110187	GO:0005506	MF	iron ion binding
MYCTH_110187	GO:0020037	MF	oxidation-reduction process
MYCTH_110187	GO:0055114	BP	oxidoreductase activity
MYCTH_110187	GO:0016705	MF	 acting on paired donors
MYCTH_110187	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
MYCTH_110317	GO:0003824	MF	catalytic activity
MYCTH_110317	GO:0005975	BP	carbohydrate metabolic process
MYCTH_110317	GO:0016616	MF	oxidoreductase activity
MYCTH_110317	GO:0055114	BP	 acting on the CH-OH group of donors
MYCTH_110317	GO:0005737	CC	 NAD or NADP as acceptor
MYCTH_110317	GO:0055114	BP	oxidation-reduction process
MYCTH_110317	GO:0004459	MF	cytoplasm
MYCTH_110317	GO:0016616	MF	oxidation-reduction process
MYCTH_110317	GO:0055114	BP	L-lactate dehydrogenase activity
MYCTH_110317	GO:0016491	MF	oxidoreductase activity
MYCTH_110317	GO:0055114	BP	 acting on the CH-OH group of donors
MYCTH_110317	GO:0019752	BP	 NAD or NADP as acceptor
MYCTH_110317	GO:0055114	BP	oxidation-reduction process
MYCTH_110317	GO:0016616	MF	oxidoreductase activity
MYCTH_110317	GO:0055114	BP	oxidation-reduction process
MYCTH_110317	GO:0004459	MF	carboxylic acid metabolic process
MYCTH_110536	GO:0006352	BP	DNA-templated transcription
MYCTH_110536	GO:0030880	CC	 initiation
MYCTH_110536	GO:0044237	BP	RNA polymerase complex
MYCTH_110536	GO:0003824	MF	cellular metabolic process
MYCTH_110536	GO:0000166	MF	catalytic activity
MYCTH_110640	GO:0020037	MF	heme binding
MYCTH_110640	GO:0019825	MF	oxygen binding
MYCTH_110651	GO:0005576	CC	extracellular region
MYCTH_110651	GO:0005975	BP	carbohydrate metabolic process
MYCTH_110651	GO:0030248	MF	cellulose binding
MYCTH_110651	GO:0005975	BP	carbohydrate metabolic process
MYCTH_110651	GO:0005576	CC	extracellular region
MYCTH_110651	GO:0030248	MF	cellulose binding
MYCTH_110670	GO:0008168	MF	methyltransferase activity
MYCTH_110670	GO:0008168	MF	methyltransferase activity
MYCTH_110670	GO:0006694	BP	steroid biosynthetic process
MYCTH_110674	GO:0019867	CC	outer membrane
MYCTH_110817	GO:0006414	BP	translational elongation
MYCTH_110817	GO:0005840	CC	ribosome
MYCTH_110817	GO:0003735	MF	structural constituent of ribosome
MYCTH_110871	GO:0019752	BP	carboxylic acid metabolic process
MYCTH_110871	GO:0004451	MF	isocitrate lyase activity
MYCTH_110871	GO:0003824	MF	catalytic activity
MYCTH_110897	GO:0005515	MF	protein binding
MYCTH_110931	GO:0051287	MF	NAD binding
MYCTH_110931	GO:0055114	BP	oxidation-reduction process
MYCTH_110931	GO:0008863	MF	formate dehydrogenase (NAD+) activity
MYCTH_110931	GO:0016616	MF	oxidoreductase activity
MYCTH_110931	GO:0051287	MF	 acting on the CH-OH group of donors
MYCTH_110931	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_110956	GO:0016491	MF	oxidoreductase activity
MYCTH_110956	GO:0055114	BP	oxidation-reduction process
MYCTH_111030	GO:0004089	MF	carbonate dehydratase activity
MYCTH_111030	GO:0008270	MF	zinc ion binding
MYCTH_111035	GO:0004181	MF	metallocarboxypeptidase activity
MYCTH_111035	GO:0008270	MF	zinc ion binding
MYCTH_111035	GO:0006508	BP	proteolysis
MYCTH_111088	GO:0005576	CC	extracellular region
MYCTH_111088	GO:0005975	BP	carbohydrate metabolic process
MYCTH_111088	GO:0030248	MF	cellulose binding
MYCTH_111088	GO:0005975	BP	carbohydrate metabolic process
MYCTH_111088	GO:0005576	CC	extracellular region
MYCTH_111088	GO:0030248	MF	cellulose binding
MYCTH_111107	GO:0005634	CC	nucleus
MYCTH_111107	GO:0006334	BP	nucleosome assembly
MYCTH_111214	GO:0016628	MF	oxidoreductase activity
MYCTH_111214	GO:0016020	CC	 acting on the CH-CH group of donors
MYCTH_111214	GO:0016126	BP	 NAD or NADP as acceptor
MYCTH_111214	GO:0016628	MF	membrane
MYCTH_111214	GO:0055114	BP	sterol biosynthetic process
MYCTH_111314	GO:0005737	CC	cytoplasm
MYCTH_111314	GO:0050113	MF	inositol oxygenase activity
MYCTH_111314	GO:0005506	MF	iron ion binding
MYCTH_111314	GO:0019310	BP	inositol catabolic process
MYCTH_111314	GO:0055114	BP	oxidation-reduction process
MYCTH_111331	GO:0003824	MF	catalytic activity
MYCTH_111331	GO:0016747	MF	transferase activity
MYCTH_111372	GO:0005576	CC	extracellular region
MYCTH_111372	GO:0005975	BP	carbohydrate metabolic process
MYCTH_111372	GO:0030248	MF	cellulose binding
MYCTH_111372	GO:0004553	MF	hydrolase activity
MYCTH_111372	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_111372	GO:0005975	BP	carbohydrate metabolic process
MYCTH_111372	GO:0005576	CC	carbohydrate metabolic process
MYCTH_111372	GO:0030248	MF	extracellular region
MYCTH_111388	GO:0016614	MF	oxidoreductase activity
MYCTH_111388	GO:0055114	BP	 acting on CH-OH group of donors
MYCTH_111388	GO:0005975	BP	oxidation-reduction process
MYCTH_111388	GO:0005576	CC	carbohydrate metabolic process
MYCTH_111388	GO:0030248	MF	extracellular region
MYCTH_111388	GO:0005576	CC	cellulose binding
MYCTH_111388	GO:0005975	BP	extracellular region
MYCTH_111388	GO:0030248	MF	carbohydrate metabolic process
MYCTH_111388	GO:0050660	MF	cellulose binding
MYCTH_111388	GO:0016614	MF	flavin adenine dinucleotide binding
MYCTH_111388	GO:0055114	BP	oxidoreductase activity
MYCTH_111405	GO:0003677	MF	DNA binding
MYCTH_111405	GO:0046982	MF	protein heterodimerization activity
MYCTH_111405	GO:0042025	CC	host cell nucleus
MYCTH_111405	GO:0003677	MF	DNA binding
MYCTH_111405	GO:0000786	CC	nucleosome
MYCTH_111425	GO:0006412	BP	translation
MYCTH_111425	GO:0005840	CC	ribosome
MYCTH_111425	GO:0003735	MF	structural constituent of ribosome
MYCTH_111604	GO:0016791	MF	phosphatase activity
MYCTH_111741	GO:0006351	BP	transcription
MYCTH_111741	GO:0005634	CC	 DNA-templated
MYCTH_111741	GO:0003677	MF	nucleus
MYCTH_111741	GO:0008270	MF	DNA binding
MYCTH_111770	GO:0055114	BP	oxidation-reduction process
MYCTH_111770	GO:0004129	MF	cytochrome-c oxidase activity
MYCTH_111814	GO:0003824	MF	catalytic activity
MYCTH_111814	GO:0009058	BP	biosynthetic process
MYCTH_111934	GO:0003824	MF	catalytic activity
MYCTH_111934	GO:0008299	BP	isoprenoid biosynthetic process
MYCTH_111934	GO:0004421	MF	hydroxymethylglutaryl-CoA synthase activity
MYCTH_112014	GO:0055114	BP	oxidation-reduction process
MYCTH_112014	GO:0016491	MF	oxidoreductase activity
MYCTH_112014	GO:0008270	MF	zinc ion binding
MYCTH_112014	GO:0055114	BP	oxidation-reduction process
MYCTH_112014	GO:0016491	MF	oxidoreductase activity
MYCTH_112025	GO:0005515	MF	protein binding
MYCTH_112050	GO:0005576	CC	extracellular region
MYCTH_112050	GO:0005975	BP	carbohydrate metabolic process
MYCTH_112050	GO:0030248	MF	cellulose binding
MYCTH_112050	GO:0004553	MF	hydrolase activity
MYCTH_112050	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_112050	GO:0005975	BP	carbohydrate metabolic process
MYCTH_112050	GO:0005576	CC	carbohydrate metabolic process
MYCTH_112050	GO:0030248	MF	extracellular region
MYCTH_112051	GO:0016705	MF	oxidoreductase activity
MYCTH_112051	GO:0020037	MF	 acting on paired donors
MYCTH_112051	GO:0005506	MF	 with incorporation or reduction of molecular oxygen
MYCTH_112051	GO:0055114	BP	heme binding
MYCTH_112051	GO:0016705	MF	iron ion binding
MYCTH_112051	GO:0055114	BP	oxidation-reduction process
MYCTH_112051	GO:0016705	MF	oxidoreductase activity
MYCTH_112051	GO:0005506	MF	 acting on paired donors
MYCTH_112051	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_112051	GO:0055114	BP	oxidation-reduction process
MYCTH_112121	GO:0000287	MF	magnesium ion binding
MYCTH_112121	GO:0030976	MF	thiamine pyrophosphate binding
MYCTH_112121	GO:0003824	MF	catalytic activity
MYCTH_112121	GO:0030976	MF	thiamine pyrophosphate binding
MYCTH_112121	GO:0030976	MF	thiamine pyrophosphate binding
MYCTH_112121	GO:0016831	MF	carboxy-lyase activity
MYCTH_112136	GO:0003677	MF	DNA binding
MYCTH_112136	GO:0000786	CC	nucleosome
MYCTH_112136	GO:0003677	MF	DNA binding
MYCTH_112136	GO:0046982	MF	protein heterodimerization activity
MYCTH_112137	GO:0003677	MF	DNA binding
MYCTH_112137	GO:0000786	CC	nucleosome
MYCTH_112137	GO:0046982	MF	protein heterodimerization activity
MYCTH_112137	GO:0003677	MF	DNA binding
MYCTH_112159	GO:0016765	MF	transferase activity
MYCTH_112159	GO:0016021	CC	 transferring alkyl or aryl (other than methyl) groups
MYCTH_112159	GO:0008610	BP	integral component of membrane
MYCTH_112159	GO:0051996	MF	lipid biosynthetic process
MYCTH_112159	GO:0004310	MF	squalene synthase activity
MYCTH_112159	GO:0009058	BP	farnesyl-diphosphate farnesyltransferase activity
MYCTH_112159	GO:0016740	MF	biosynthetic process
MYCTH_112204	GO:1902600	BP	proton transmembrane transport
MYCTH_112204	GO:0015078	MF	proton transmembrane transporter activity
MYCTH_112204	GO:0033177	CC	proton-transporting two-sector ATPase complex
MYCTH_112204	GO:0015078	MF	 proton-transporting domain
MYCTH_112204	GO:0045263	CC	proton transmembrane transporter activity
MYCTH_112204	GO:0015986	BP	proton-transporting ATP synthase complex
MYCTH_112227	GO:0003824	MF	catalytic activity
MYCTH_112227	GO:0005975	BP	carbohydrate metabolic process
MYCTH_112227	GO:0016832	MF	aldehyde-lyase activity
MYCTH_112306	GO:0003871	MF	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity
MYCTH_112306	GO:0009086	BP	methionine biosynthetic process
MYCTH_112306	GO:0008270	MF	zinc ion binding
MYCTH_112322	GO:0016491	MF	oxidoreductase activity
MYCTH_112322	GO:0055114	BP	oxidation-reduction process
MYCTH_112322	GO:0020037	MF	heme binding
MYCTH_112322	GO:0020037	MF	heme binding
MYCTH_112322	GO:0019825	MF	oxygen binding
MYCTH_112322	GO:0008941	MF	nitric oxide dioxygenase activity
MYCTH_112322	GO:0019825	MF	oxygen binding
MYCTH_112322	GO:0020037	MF	heme binding
MYCTH_112322	GO:0051409	BP	response to nitrosative stress
MYCTH_112322	GO:0071949	MF	FAD binding
MYCTH_112322	GO:0055114	BP	oxidation-reduction process
MYCTH_112329	GO:0005506	MF	iron ion binding
MYCTH_112329	GO:0016491	MF	oxidoreductase activity
MYCTH_112329	GO:0008610	BP	lipid biosynthetic process
MYCTH_112329	GO:0055114	BP	oxidation-reduction process
MYCTH_112399	GO:0005576	CC	extracellular region
MYCTH_112399	GO:0005975	BP	carbohydrate metabolic process
MYCTH_112399	GO:0030248	MF	cellulose binding
MYCTH_112399	GO:0005975	BP	carbohydrate metabolic process
MYCTH_112399	GO:0005576	CC	extracellular region
MYCTH_112399	GO:0030248	MF	cellulose binding
MYCTH_112442	GO:0019773	CC	proteasome core complex
MYCTH_112442	GO:0019773	CC	 alpha-subunit complex
MYCTH_112442	GO:0006511	BP	proteasome core complex
MYCTH_112442	GO:0005839	CC	 alpha-subunit complex
MYCTH_112442	GO:0051603	BP	ubiquitin-dependent protein catabolic process
MYCTH_112471	GO:0016491	MF	oxidoreductase activity
MYCTH_112491	GO:0055085	BP	transmembrane transport
MYCTH_112491	GO:0016021	CC	integral component of membrane
MYCTH_112491	GO:0022857	MF	transmembrane transporter activity
MYCTH_112491	GO:0022857	MF	transmembrane transporter activity
MYCTH_112491	GO:0055085	BP	transmembrane transport
MYCTH_112491	GO:0022857	MF	transmembrane transporter activity
MYCTH_112491	GO:0016021	CC	integral component of membrane
MYCTH_112491	GO:0055085	BP	transmembrane transport
MYCTH_112491	GO:0016020	CC	membrane
MYCTH_112491	GO:0022857	MF	transmembrane transporter activity
MYCTH_112612	GO:0055114	BP	oxidation-reduction process
MYCTH_112612	GO:0006779	BP	porphyrin-containing compound biosynthetic process
MYCTH_112612	GO:0004109	MF	coproporphyrinogen oxidase activity
MYCTH_112699	GO:0016747	MF	transferase activity
MYCTH_112700	GO:0003677	MF	DNA binding
MYCTH_112700	GO:0000786	CC	nucleosome
MYCTH_112700	GO:0046982	MF	protein heterodimerization activity
MYCTH_112700	GO:0003677	MF	DNA binding
MYCTH_112714	GO:0016491	MF	oxidoreductase activity
MYCTH_112714	GO:0055114	BP	oxidation-reduction process
MYCTH_112716	GO:0030915	CC	Smc5-Smc6 complex
MYCTH_112716	GO:0006281	BP	DNA repair
MYCTH_112802	GO:0003824	MF	catalytic activity
MYCTH_112805	GO:0031177	MF	phosphopantetheine binding
MYCTH_112805	GO:0003824	MF	catalytic activity
MYCTH_112815	GO:0016705	MF	oxidoreductase activity
MYCTH_112815	GO:0005506	MF	 acting on paired donors
MYCTH_112815	GO:0020037	MF	 with incorporation or reduction of molecular oxygen
MYCTH_112815	GO:0055114	BP	iron ion binding
MYCTH_112815	GO:0016705	MF	heme binding
MYCTH_112815	GO:0020037	MF	oxidation-reduction process
MYCTH_112815	GO:0005506	MF	oxidoreductase activity
MYCTH_112815	GO:0055114	BP	 acting on paired donors
MYCTH_112850	GO:0005515	MF	protein binding
MYCTH_112905	GO:0016021	CC	integral component of membrane
MYCTH_112905	GO:0000166	MF	nucleotide binding
MYCTH_112905	GO:0016021	CC	integral component of membrane
MYCTH_112905	GO:0006812	BP	cation transport
MYCTH_112905	GO:0019829	MF	ATPase-coupled cation transmembrane transporter activity
MYCTH_112916	GO:0016459	CC	myosin complex
MYCTH_112916	GO:0005524	MF	ATP binding
MYCTH_112916	GO:0003774	MF	motor activity
MYCTH_112916	GO:0016758	MF	transferase activity
MYCTH_112916	GO:0004100	MF	 transferring hexosyl groups
MYCTH_112996	GO:0016831	MF	carboxy-lyase activity
MYCTH_112996	GO:0003824	MF	catalytic activity
MYCTH_112996	GO:0016831	MF	carboxy-lyase activity
MYCTH_112996	GO:0006520	BP	cellular amino acid metabolic process
MYCTH_112996	GO:0016831	MF	carboxy-lyase activity
MYCTH_112996	GO:0019752	BP	carboxylic acid metabolic process
MYCTH_112996	GO:0030170	MF	pyridoxal phosphate binding
MYCTH_113138	GO:0003676	MF	nucleic acid binding
MYCTH_113236	GO:0016491	MF	oxidoreductase activity
MYCTH_113236	GO:0055114	BP	oxidation-reduction process
MYCTH_113239	GO:0003924	MF	GTPase activity
MYCTH_113450	GO:0005975	BP	carbohydrate metabolic process
MYCTH_113450	GO:0004553	MF	hydrolase activity
MYCTH_113450	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
MYCTH_113457	GO:0043565	MF	sequence-specific DNA binding
MYCTH_113457	GO:0006355	BP	regulation of transcription
MYCTH_113457	GO:0008270	MF	 DNA-templated
MYCTH_113457	GO:0003700	MF	zinc ion binding
MYCTH_113457	GO:0008270	MF	DNA-binding transcription factor activity
MYCTH_113457	GO:0006355	BP	zinc ion binding
MYCTH_113457	GO:0008270	MF	regulation of transcription
MYCTH_113577	GO:0016620	MF	oxidoreductase activity
MYCTH_113577	GO:0016491	MF	 acting on the aldehyde or oxo group of donors
MYCTH_113577	GO:0055114	BP	 NAD or NADP as acceptor
MYCTH_113577	GO:0016491	MF	oxidoreductase activity
MYCTH_113577	GO:0055114	BP	oxidation-reduction process
MYCTH_113600	GO:0006629	BP	lipid metabolic process
MYCTH_113600	GO:0016627	MF	oxidoreductase activity
MYCTH_113715	GO:0005525	MF	GTP binding
MYCTH_113715	GO:0005525	MF	GTP binding
MYCTH_113715	GO:0003924	MF	GTPase activity
MYCTH_113886	GO:0005885	CC	Arp2/3 protein complex
MYCTH_113886	GO:0034314	BP	Arp2/3 complex-mediated actin nucleation
MYCTH_113886	GO:0015629	CC	actin cytoskeleton
MYCTH_113886	GO:0030833	BP	regulation of actin filament polymerization
MYCTH_113886	GO:0005515	MF	protein binding
MYCTH_114008	GO:0015936	BP	coenzyme A metabolic process
MYCTH_114008	GO:0055114	BP	oxidation-reduction process
MYCTH_114008	GO:0004420	MF	hydroxymethylglutaryl-CoA reductase (NADPH) activity
MYCTH_114008	GO:0015936	BP	coenzyme A metabolic process
MYCTH_114008	GO:0055114	BP	oxidation-reduction process
MYCTH_114008	GO:0016616	MF	oxidoreductase activity
MYCTH_114008	GO:0055114	BP	 acting on the CH-OH group of donors
MYCTH_114008	GO:0004420	MF	 NAD or NADP as acceptor
MYCTH_114008	GO:0008299	BP	oxidation-reduction process
MYCTH_114008	GO:0005515	MF	hydroxymethylglutaryl-CoA reductase (NADPH) activity
MYCTH_114008	GO:0004420	MF	isoprenoid biosynthetic process
MYCTH_114008	GO:0004420	MF	protein binding
MYCTH_114107	GO:0055085	BP	transmembrane transport
MYCTH_114107	GO:0016021	CC	integral component of membrane
MYCTH_114107	GO:0022857	MF	transmembrane transporter activity
MYCTH_114107	GO:0022857	MF	transmembrane transporter activity
MYCTH_114107	GO:0055085	BP	transmembrane transport
MYCTH_114107	GO:0022857	MF	transmembrane transporter activity
MYCTH_114107	GO:0016021	CC	integral component of membrane
MYCTH_114107	GO:0055085	BP	transmembrane transport
MYCTH_114107	GO:0016020	CC	membrane
MYCTH_114107	GO:0022857	MF	transmembrane transporter activity
MYCTH_114166	GO:0006281	BP	DNA repair
MYCTH_114166	GO:0008270	MF	zinc ion binding
MYCTH_114166	GO:0003677	MF	DNA binding
MYCTH_114166	GO:0008270	MF	zinc ion binding
MYCTH_114376	GO:0008239	MF	dipeptidyl-peptidase activity
MYCTH_114376	GO:0005737	CC	cytoplasm
