Gene	GOID	ONTOLOGY	TERM
NCU00366	GO:0003743	MF	translation initiation factor activity
NCU00366	GO:0006413	BP	translational initiation
NCU00369	GO:0015937	BP	coenzyme A biosynthetic process
NCU00369	GO:0004140	MF	dephospho-CoA kinase activity
NCU00369	GO:0005524	MF	ATP binding
NCU00376	GO:0005525	MF	GTP binding
NCU00378	GO:0016491	MF	oxidoreductase activity
NCU00378	GO:0016620	MF	oxidoreductase activity
NCU00378	GO:0055114	BP	 acting on the aldehyde or oxo group of donors
NCU00378	GO:0016491	MF	 NAD or NADP as acceptor
NCU00378	GO:0055114	BP	oxidation-reduction process
NCU00379	GO:0005515	MF	protein binding
NCU00385	GO:0015986	BP	ATP synthesis coupled proton transport
NCU00385	GO:0015986	BP	ATP synthesis coupled proton transport
NCU00385	GO:0046933	MF	proton-transporting ATP synthase activity
NCU00385	GO:0045261	CC	 rotational mechanism
NCU00387	GO:0003865	MF	3-oxo-5-alpha-steroid 4-dehydrogenase activity
NCU00387	GO:0006488	BP	dolichol-linked oligosaccharide biosynthetic process
NCU00387	GO:0006629	BP	lipid metabolic process
NCU00387	GO:0016627	MF	oxidoreductase activity
NCU00388	GO:0005515	MF	protein binding
NCU00389	GO:0005525	MF	GTP binding
NCU00396	GO:0003676	MF	nucleic acid binding
NCU00396	GO:0005634	CC	nucleus
NCU00396	GO:0005515	MF	protein binding
NCU00403	GO:0009225	BP	nucleotide-sugar metabolic process
NCU00403	GO:0008460	MF	dTDP-glucose 4
NCU00405	GO:0006426	BP	glycyl-tRNA aminoacylation
NCU00405	GO:0004820	MF	glycine-tRNA ligase activity
NCU00405	GO:0005737	CC	cytoplasm
NCU00405	GO:0000166	MF	nucleotide binding
NCU00405	GO:0005524	MF	ATP binding
NCU00406	GO:0004672	MF	protein kinase activity
NCU00406	GO:0006468	BP	protein phosphorylation
NCU00406	GO:0005524	MF	ATP binding
NCU00406	GO:0004672	MF	protein kinase activity
NCU00406	GO:0006468	BP	protein phosphorylation
NCU00406	GO:0005524	MF	ATP binding
NCU00406	GO:0004674	MF	protein serine/threonine kinase activity
NCU00407	GO:0004672	MF	protein kinase activity
NCU00407	GO:0006468	BP	protein phosphorylation
NCU00407	GO:0005524	MF	ATP binding
NCU00409	GO:0009094	BP	L-phenylalanine biosynthetic process
NCU00409	GO:0004664	MF	prephenate dehydratase activity
NCU00409	GO:0009094	BP	L-phenylalanine biosynthetic process
NCU00409	GO:0004106	MF	chorismate mutase activity
NCU00409	GO:0004664	MF	prephenate dehydratase activity
NCU00410	GO:0003747	MF	translation release factor activity
NCU00410	GO:0006415	BP	translational termination
NCU00413	GO:0005840	CC	ribosome
NCU00413	GO:0003735	MF	structural constituent of ribosome
NCU00413	GO:0006412	BP	translation
NCU00413	GO:0005840	CC	ribosome
NCU00413	GO:0006412	BP	translation
NCU00413	GO:0003735	MF	structural constituent of ribosome
NCU00414	GO:0016773	MF	phosphotransferase activity
NCU00414	GO:0004001	MF	 alcohol group as acceptor
NCU00414	GO:0006166	BP	adenosine kinase activity
NCU00415	GO:0005515	MF	protein binding
NCU00417	GO:0005634	CC	nucleus
NCU00419	GO:0046983	MF	protein dimerization activity
NCU00419	GO:0006351	BP	transcription
NCU00419	GO:0003677	MF	 DNA-templated
NCU00419	GO:0003899	MF	DNA binding
NCU00419	GO:0006351	BP	DNA-directed 5'-3' RNA polymerase activity
NCU00421	GO:0006338	BP	chromatin remodeling
NCU00421	GO:0000228	CC	nuclear chromosome
NCU00424	GO:0007064	BP	mitotic sister chromatid cohesion
NCU00428	GO:0000723	BP	telomere maintenance
NCU00428	GO:0006281	BP	DNA repair
NCU00428	GO:0003678	MF	DNA helicase activity
NCU00430	GO:0016021	CC	integral component of membrane
NCU00430	GO:0030004	BP	cellular monovalent inorganic cation homeostasis
NCU00430	GO:0015385	MF	sodium:proton antiporter activity
NCU00430	GO:0005886	CC	plasma membrane
NCU00430	GO:0016021	CC	integral component of membrane
NCU00430	GO:0006812	BP	cation transport
NCU00430	GO:0055085	BP	transmembrane transport
NCU00430	GO:0015299	MF	solute:proton antiporter activity
NCU00430	GO:0006814	BP	sodium ion transport
NCU00430	GO:0016020	CC	membrane
NCU00430	GO:0015385	MF	sodium:proton antiporter activity
NCU00431	GO:0005742	CC	mitochondrial outer membrane translocase complex
NCU00431	GO:0030150	BP	protein import into mitochondrial matrix
NCU00431	GO:0005741	CC	mitochondrial outer membrane
NCU00431	GO:0006886	BP	intracellular protein transport
NCU00431	GO:0005741	CC	mitochondrial outer membrane
NCU00434	GO:0003824	MF	catalytic activity
NCU00434	GO:0043169	MF	cation binding
NCU00434	GO:0004722	MF	protein serine/threonine phosphatase activity
NCU00434	GO:0006470	BP	protein dephosphorylation
NCU00435	GO:0007034	BP	vacuolar transport
NCU00436	GO:0003924	MF	GTPase activity
NCU00436	GO:0005525	MF	GTP binding
NCU00437	GO:0006807	BP	nitrogen compound metabolic process
NCU00437	GO:0016810	MF	hydrolase activity
NCU00438	GO:0019239	MF	deaminase activity
NCU00440	GO:0005515	MF	protein binding
NCU00440	GO:0007165	BP	signal transduction
NCU00443	GO:0046907	BP	intracellular transport
NCU00444	GO:0006355	BP	regulation of transcription
NCU00445	GO:0042025	CC	host cell nucleus
NCU00445	GO:0008270	MF	zinc ion binding
NCU00445	GO:0000981	MF	DNA-binding transcription factor activity
NCU00445	GO:0006355	BP	 RNA polymerase II-specific
NCU00446	GO:0003824	MF	catalytic activity
NCU00446	GO:0006629	BP	lipid metabolic process
NCU00446	GO:0030729	MF	acetoacetate-CoA ligase activity
NCU00447	GO:0003824	MF	catalytic activity
NCU00447	GO:0030170	MF	pyridoxal phosphate binding
NCU00447	GO:0009058	BP	biosynthetic process
NCU00453	GO:0015299	MF	solute:proton antiporter activity
NCU00453	GO:0016021	CC	integral component of membrane
NCU00453	GO:0006812	BP	cation transport
NCU00453	GO:0016021	CC	integral component of membrane
NCU00453	GO:0006812	BP	cation transport
NCU00453	GO:0055085	BP	transmembrane transport
NCU00453	GO:0015299	MF	solute:proton antiporter activity
NCU00453	GO:0016021	CC	integral component of membrane
NCU00453	GO:0006885	BP	regulation of pH
NCU00453	GO:0055085	BP	transmembrane transport
NCU00453	GO:0015385	MF	sodium:proton antiporter activity
NCU00453	GO:0006814	BP	sodium ion transport
NCU00455	GO:0007165	BP	signal transduction
NCU00455	GO:0005515	MF	protein binding
NCU00457	GO:0003676	MF	nucleic acid binding
NCU00461	GO:0016491	MF	oxidoreductase activity
NCU00461	GO:0055114	BP	oxidation-reduction process
NCU00461	GO:0006520	BP	cellular amino acid metabolic process
NCU00461	GO:0004352	MF	glutamate dehydrogenase (NAD+) activity
NCU00461	GO:0055114	BP	oxidation-reduction process
NCU00461	GO:0019551	BP	glutamate catabolic process to 2-oxoglutarate
NCU00463	GO:0030170	MF	pyridoxal phosphate binding
NCU00463	GO:0005737	CC	cytoplasm
NCU00463	GO:0009435	BP	NAD biosynthetic process
NCU00463	GO:0030429	MF	kynureninase activity
NCU00463	GO:0006569	BP	tryptophan catabolic process
NCU00463	GO:0003824	MF	catalytic activity
NCU00464	GO:0005840	CC	ribosome
NCU00464	GO:0003735	MF	structural constituent of ribosome
NCU00464	GO:0006412	BP	translation
NCU00464	GO:0005840	CC	ribosome
NCU00464	GO:0006412	BP	translation
NCU00464	GO:0003735	MF	structural constituent of ribosome
NCU00465	GO:0051082	MF	unfolded protein binding
NCU00465	GO:0031072	MF	heat shock protein binding
NCU00465	GO:0051082	MF	unfolded protein binding
NCU00465	GO:0006457	BP	protein folding
NCU00465	GO:0009408	BP	response to heat
NCU00465	GO:0006457	BP	protein folding
NCU00465	GO:0051082	MF	unfolded protein binding
NCU00465	GO:0005524	MF	ATP binding
NCU00466	GO:0004812	MF	aminoacyl-tRNA ligase activity
NCU00466	GO:0043039	BP	tRNA aminoacylation
NCU00466	GO:0005524	MF	ATP binding
NCU00466	GO:0006424	BP	glutamyl-tRNA aminoacylation
NCU00466	GO:0008270	MF	zinc ion binding
NCU00466	GO:0043039	BP	tRNA aminoacylation
NCU00466	GO:0000166	MF	nucleotide binding
NCU00466	GO:0004812	MF	aminoacyl-tRNA ligase activity
NCU00466	GO:0005524	MF	ATP binding
NCU00466	GO:0000049	MF	tRNA binding
NCU00466	GO:0006424	BP	glutamyl-tRNA aminoacylation
NCU00466	GO:0000166	MF	nucleotide binding
NCU00466	GO:0004818	MF	glutamate-tRNA ligase activity
NCU00466	GO:0005524	MF	ATP binding
NCU00467	GO:0008180	CC	COP9 signalosome
NCU00467	GO:0004222	MF	metalloendopeptidase activity
NCU00467	GO:0070122	MF	isopeptidase activity
NCU00467	GO:0008237	MF	metallopeptidase activity
NCU00467	GO:0005515	MF	protein binding
NCU00468	GO:0055114	BP	oxidation-reduction process
NCU00468	GO:0004665	MF	prephenate dehydrogenase (NADP+) activity
NCU00468	GO:0055114	BP	oxidation-reduction process
NCU00468	GO:0008977	MF	prephenate dehydrogenase (NAD+) activity
NCU00468	GO:0006571	BP	tyrosine biosynthetic process
NCU00470	GO:0030896	CC	checkpoint clamp complex
NCU00470	GO:0000077	BP	DNA damage checkpoint
NCU00470	GO:0030896	CC	checkpoint clamp complex
NCU00470	GO:0006281	BP	DNA repair
NCU00470	GO:0000077	BP	DNA damage checkpoint
NCU00472	GO:0019901	MF	protein kinase binding
NCU00473	GO:0006629	BP	lipid metabolic process
NCU00473	GO:0008081	MF	phosphoric diester hydrolase activity
NCU00475	GO:0005840	CC	ribosome
NCU00475	GO:0003735	MF	structural constituent of ribosome
NCU00475	GO:0003723	MF	RNA binding
NCU00475	GO:0006412	BP	translation
NCU00475	GO:0003676	MF	nucleic acid binding
NCU00476	GO:0042254	BP	ribosome biogenesis
NCU00476	GO:0042256	BP	mature ribosome assembly
NCU00477	GO:0004185	MF	serine-type carboxypeptidase activity
NCU00477	GO:0006508	BP	proteolysis
NCU00477	GO:0005773	CC	vacuole
NCU00477	GO:0004185	MF	serine-type carboxypeptidase activity
NCU00478	GO:0008081	MF	phosphoric diester hydrolase activity
NCU00478	GO:0004114	MF	3'
NCU00478	GO:0007165	BP	5'-cyclic-nucleotide phosphodiesterase activity
NCU00480	GO:0006511	BP	ubiquitin-dependent protein catabolic process
NCU00480	GO:0036459	MF	thiol-dependent ubiquitinyl hydrolase activity
NCU00480	GO:0016579	BP	protein deubiquitination
NCU00480	GO:0036459	MF	thiol-dependent ubiquitinyl hydrolase activity
NCU00480	GO:0004843	MF	thiol-dependent ubiquitin-specific protease activity
NCU00481	GO:0046872	MF	metal ion binding
NCU00481	GO:0003824	MF	catalytic activity
NCU00483	GO:0008270	MF	zinc ion binding
NCU00483	GO:0003676	MF	nucleic acid binding
NCU00487	GO:0008168	MF	methyltransferase activity
NCU00489	GO:0006412	BP	translation
NCU00489	GO:0003735	MF	structural constituent of ribosome
NCU00489	GO:0003723	MF	RNA binding
NCU00489	GO:0003735	MF	structural constituent of ribosome
NCU00489	GO:0006412	BP	translation
NCU00489	GO:0015935	CC	small ribosomal subunit
NCU00490	GO:0015095	MF	magnesium ion transmembrane transporter activity
NCU00490	GO:0016021	CC	integral component of membrane
NCU00490	GO:0015693	BP	magnesium ion transport
NCU00493	GO:0006890	BP	retrograde vesicle-mediated transport
NCU00493	GO:0030126	CC	 Golgi to endoplasmic reticulum
NCU00494	GO:0005515	MF	protein binding
NCU00494	GO:0031145	BP	anaphase-promoting complex-dependent catabolic process
NCU00494	GO:0005680	CC	anaphase-promoting complex
NCU00494	GO:0030071	BP	regulation of mitotic metaphase/anaphase transition
NCU00496	GO:0003676	MF	nucleic acid binding
NCU00497	GO:0005515	MF	protein binding
NCU00498	GO:0051539	MF	4 iron
NCU00498	GO:0046872	MF	 4 sulfur cluster binding
NCU00498	GO:0003824	MF	metal ion binding
NCU00498	GO:0006777	BP	catalytic activity
NCU00498	GO:0006777	BP	Mo-molybdopterin cofactor biosynthetic process
NCU00498	GO:0046872	MF	Mo-molybdopterin cofactor biosynthetic process
NCU00498	GO:0019008	CC	metal ion binding
NCU00498	GO:0006777	BP	molybdopterin synthase complex
NCU00498	GO:0051539	MF	Mo-molybdopterin cofactor biosynthetic process
NCU00498	GO:0051536	MF	4 iron
NCU00498	GO:0003824	MF	 4 sulfur cluster binding
NCU00499	GO:0003700	MF	DNA-binding transcription factor activity
NCU00499	GO:0006355	BP	regulation of transcription
NCU00501	GO:0042254	BP	ribosome biogenesis
NCU00502	GO:0015986	BP	ATP synthesis coupled proton transport
NCU00502	GO:0015078	MF	proton transmembrane transporter activity
NCU00502	GO:0000276	CC	mitochondrial proton-transporting ATP synthase complex
NCU00504	GO:0032259	BP	methylation
NCU00504	GO:0003676	MF	nucleic acid binding
NCU00504	GO:0008168	MF	methyltransferase activity
NCU00505	GO:0000387	BP	spliceosomal snRNP assembly
NCU00505	GO:0006396	BP	RNA processing
NCU00506	GO:0070072	BP	vacuolar proton-transporting V-type ATPase complex assembly
NCU00512	GO:0031625	MF	ubiquitin protein ligase binding
NCU00512	GO:0006511	BP	ubiquitin-dependent protein catabolic process
NCU00517	GO:0006281	BP	DNA repair
NCU00517	GO:0042025	CC	host cell nucleus
NCU00518	GO:0016491	MF	oxidoreductase activity
NCU00519	GO:0005975	BP	carbohydrate metabolic process
NCU00519	GO:0016857	MF	racemase and epimerase activity
NCU00519	GO:0003824	MF	 acting on carbohydrates and derivatives
NCU00519	GO:0004750	MF	catalytic activity
NCU00519	GO:0006098	BP	ribulose-phosphate 3-epimerase activity
NCU00520	GO:0031418	MF	L-ascorbic acid binding
NCU00520	GO:0055114	BP	oxidation-reduction process
NCU00520	GO:0005506	MF	iron ion binding
NCU00520	GO:0016706	MF	2-oxoglutarate-dependent dioxygenase activity
NCU00520	GO:0031418	MF	L-ascorbic acid binding
NCU00520	GO:0055114	BP	oxidation-reduction process
NCU00520	GO:0005506	MF	iron ion binding
NCU00520	GO:0016705	MF	oxidoreductase activity
NCU00520	GO:0016491	MF	 acting on paired donors
NCU00520	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
NCU00522	GO:0030170	MF	pyridoxal phosphate binding
NCU00522	GO:0019346	BP	transsulfuration
NCU00522	GO:0003824	MF	catalytic activity
NCU00523	GO:0008270	MF	zinc ion binding
NCU00523	GO:0017136	MF	NAD-dependent histone deacetylase activity
NCU00523	GO:0070403	MF	NAD+ binding
NCU00526	GO:0016491	MF	oxidoreductase activity
NCU00526	GO:0005507	MF	copper ion binding
NCU00526	GO:0055114	BP	oxidation-reduction process
NCU00526	GO:0005507	MF	copper ion binding
NCU00526	GO:0055114	BP	oxidation-reduction process
NCU00528	GO:0005515	MF	protein binding
NCU00535	GO:0000166	MF	nucleotide binding
NCU00535	GO:0006419	BP	alanyl-tRNA aminoacylation
NCU00535	GO:0004813	MF	alanine-tRNA ligase activity
NCU00535	GO:0005524	MF	ATP binding
NCU00535	GO:0000166	MF	nucleotide binding
NCU00535	GO:0004812	MF	aminoacyl-tRNA ligase activity
NCU00535	GO:0043039	BP	tRNA aminoacylation
NCU00535	GO:0005524	MF	ATP binding
NCU00535	GO:0003676	MF	nucleic acid binding
NCU00535	GO:0004813	MF	alanine-tRNA ligase activity
NCU00535	GO:0006419	BP	alanyl-tRNA aminoacylation
NCU00535	GO:0005524	MF	ATP binding
NCU00536	GO:0016747	MF	transferase activity
NCU00536	GO:0009058	BP	 transferring acyl groups other than amino-acyl groups
NCU00542	GO:0016021	CC	integral component of membrane
NCU00542	GO:0022857	MF	transmembrane transporter activity
NCU00542	GO:0055085	BP	transmembrane transport
NCU00547	GO:0022857	MF	transmembrane transporter activity
NCU00547	GO:0055085	BP	transmembrane transport
NCU00548	GO:0016787	MF	hydrolase activity
NCU00549	GO:0005515	MF	protein binding
NCU00551	GO:0003774	MF	motor activity
NCU00551	GO:0005524	MF	ATP binding
NCU00551	GO:0016459	CC	myosin complex
NCU00551	GO:0003774	MF	motor activity
NCU00551	GO:0051015	MF	actin filament binding
NCU00551	GO:0005524	MF	ATP binding
NCU00551	GO:0003774	MF	motor activity
NCU00551	GO:0016459	CC	myosin complex
NCU00551	GO:0005524	MF	ATP binding
NCU00551	GO:0005515	MF	protein binding
NCU00552	GO:0016491	MF	oxidoreductase activity
NCU00552	GO:0055114	BP	oxidation-reduction process
NCU00552	GO:0055114	BP	oxidation-reduction process
NCU00552	GO:0016117	BP	carotenoid biosynthetic process
NCU00553	GO:0007165	BP	signal transduction
NCU00554	GO:0016620	MF	oxidoreductase activity
NCU00554	GO:0055114	BP	 acting on the aldehyde or oxo group of donors
NCU00554	GO:0051287	MF	 NAD or NADP as acceptor
NCU00554	GO:0004073	MF	oxidation-reduction process
NCU00554	GO:0050661	MF	NAD binding
NCU00554	GO:0055114	BP	aspartate-semialdehyde dehydrogenase activity
NCU00554	GO:0006520	BP	NADP binding
NCU00554	GO:0055114	BP	oxidation-reduction process
NCU00554	GO:0050661	MF	cellular amino acid metabolic process
NCU00554	GO:0016620	MF	oxidation-reduction process
NCU00554	GO:0046983	MF	NADP binding
NCU00554	GO:0008652	BP	oxidoreductase activity
NCU00556	GO:0003676	MF	nucleic acid binding
NCU00560	GO:0005515	MF	protein binding
NCU00564	GO:0005840	CC	ribosome
NCU00564	GO:0006412	BP	translation
NCU00564	GO:0003735	MF	structural constituent of ribosome
NCU00565	GO:0051536	MF	iron-sulfur cluster binding
NCU00565	GO:0003824	MF	catalytic activity
NCU00565	GO:0016992	MF	lipoate synthase activity
NCU00565	GO:0051539	MF	4 iron
NCU00565	GO:0009107	BP	 4 sulfur cluster binding
NCU00565	GO:0003824	MF	lipoate biosynthetic process
NCU00566	GO:0016021	CC	integral component of membrane
NCU00566	GO:0016192	BP	vesicle-mediated transport
NCU00568	GO:0016021	CC	integral component of membrane
NCU00568	GO:0004190	MF	aspartic-type endopeptidase activity
NCU00569	GO:0016592	CC	mediator complex
NCU00569	GO:0003712	MF	transcription coregulator activity
NCU00569	GO:0006355	BP	regulation of transcription
NCU00570	GO:0006351	BP	transcription
NCU00570	GO:0008270	MF	 DNA-templated
NCU00570	GO:0003676	MF	zinc ion binding
NCU00570	GO:0006351	BP	nucleic acid binding
NCU00570	GO:0042779	BP	transcription
NCU00571	GO:0005515	MF	protein binding
NCU00575	GO:0005975	BP	carbohydrate metabolic process
NCU00575	GO:0016773	MF	phosphotransferase activity
NCU00575	GO:0005524	MF	 alcohol group as acceptor
NCU00575	GO:0004396	MF	ATP binding
NCU00575	GO:0006096	BP	hexokinase activity
NCU00575	GO:0005524	MF	glycolytic process
NCU00575	GO:0005975	BP	ATP binding
NCU00575	GO:0001678	BP	carbohydrate metabolic process
NCU00575	GO:0004396	MF	cellular glucose homeostasis
NCU00575	GO:0005536	MF	hexokinase activity
NCU00575	GO:0005524	MF	glucose binding
NCU00576	GO:0008080	MF	N-acetyltransferase activity
NCU00578	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
NCU00578	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
NCU00578	GO:0006457	BP	protein folding
NCU00578	GO:0000413	BP	protein peptidyl-prolyl isomerization
NCU00578	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
NCU00579	GO:0005515	MF	protein binding
NCU00580	GO:0006637	BP	acyl-CoA metabolic process
NCU00580	GO:0047617	MF	acyl-CoA hydrolase activity
NCU00581	GO:0008897	MF	holo-[acyl-carrier-protein] synthase activity
NCU00581	GO:0000287	MF	magnesium ion binding
NCU00582	GO:0003913	MF	DNA photolyase activity
NCU00582	GO:0006281	BP	DNA repair
NCU00585	GO:0016765	MF	transferase activity
NCU00585	GO:0016872	MF	 transferring alkyl or aryl (other than methyl) groups
NCU00585	GO:0051996	MF	intramolecular lyase activity
NCU00585	GO:0004310	MF	squalene synthase activity
NCU00585	GO:0016740	MF	farnesyl-diphosphate farnesyltransferase activity
NCU00585	GO:0009058	BP	transferase activity
NCU00586	GO:0005886	CC	plasma membrane
NCU00589	GO:0016021	CC	integral component of membrane
NCU00589	GO:0055085	BP	transmembrane transport
NCU00593	GO:0008180	CC	COP9 signalosome
NCU00596	GO:0006464	BP	cellular protein modification process
NCU00598	GO:0045454	BP	cell redox homeostasis
NCU00598	GO:0015035	MF	protein disulfide oxidoreductase activity
NCU00598	GO:0006662	BP	glycerol ether metabolic process
NCU00598	GO:0045454	BP	cell redox homeostasis
NCU00599	GO:0006412	BP	translation
NCU00599	GO:0008168	MF	methyltransferase activity
