Gene	GOID	ONTOLOGY	TERM
TRIREDRAFT_103756	GO:0006508	BP	proteolysis
TRIREDRAFT_103756	GO:0004176	MF	ATP-dependent peptidase activity
TRIREDRAFT_103761	GO:0005515	MF	protein binding
TRIREDRAFT_103799	GO:0016810	MF	hydrolase activity
TRIREDRAFT_103799	GO:0016787	MF	 acting on carbon-nitrogen (but not peptide) bonds
TRIREDRAFT_103813	GO:0005524	MF	ATP binding
TRIREDRAFT_103813	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_103813	GO:0004672	MF	protein kinase activity
TRIREDRAFT_103825	GO:0016788	MF	hydrolase activity
TRIREDRAFT_103850	GO:0000030	MF	mannosyltransferase activity
TRIREDRAFT_103852	GO:0005515	MF	protein binding
TRIREDRAFT_103861	GO:0005515	MF	protein binding
TRIREDRAFT_103900	GO:0005524	MF	ATP binding
TRIREDRAFT_103900	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_103900	GO:0004672	MF	protein kinase activity
TRIREDRAFT_103917	GO:0006355	BP	regulation of transcription
TRIREDRAFT_103917	GO:0008270	MF	 DNA-templated
TRIREDRAFT_103917	GO:0042025	CC	zinc ion binding
TRIREDRAFT_103917	GO:0000981	MF	host cell nucleus
TRIREDRAFT_103937	GO:0019237	MF	centromeric DNA binding
TRIREDRAFT_103937	GO:0000776	CC	kinetochore
TRIREDRAFT_103937	GO:0051382	BP	kinetochore assembly
TRIREDRAFT_103951	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_103960	GO:0006807	BP	nitrogen compound metabolic process
TRIREDRAFT_103993	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_103993	GO:0008408	MF	3'-5' exonuclease activity
TRIREDRAFT_103993	GO:0006364	BP	rRNA processing
TRIREDRAFT_103995	GO:0003824	MF	catalytic activity
TRIREDRAFT_104000	GO:0003697	MF	single-stranded DNA binding
TRIREDRAFT_104000	GO:0006513	BP	protein monoubiquitination
TRIREDRAFT_104000	GO:0061630	MF	ubiquitin protein ligase activity
TRIREDRAFT_104000	GO:0006301	BP	postreplication repair
TRIREDRAFT_104000	GO:0003697	MF	single-stranded DNA binding
TRIREDRAFT_104000	GO:0061630	MF	ubiquitin protein ligase activity
TRIREDRAFT_104000	GO:0006301	BP	postreplication repair
TRIREDRAFT_104000	GO:0006513	BP	protein monoubiquitination
TRIREDRAFT_104004	GO:0005634	CC	nucleus
TRIREDRAFT_104004	GO:0032968	BP	positive regulation of transcription elongation from RNA polymerase II promoter
TRIREDRAFT_104004	GO:0003677	MF	DNA binding
TRIREDRAFT_104004	GO:0006367	BP	transcription initiation from RNA polymerase II promoter
TRIREDRAFT_104004	GO:0006367	BP	transcription initiation from RNA polymerase II promoter
TRIREDRAFT_104015	GO:0006351	BP	transcription
TRIREDRAFT_104016	GO:0002098	BP	tRNA wobble uridine modification
TRIREDRAFT_104016	GO:0033588	CC	Elongator holoenzyme complex
TRIREDRAFT_104072	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104072	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104072	GO:0016021	CC	integral component of membrane
TRIREDRAFT_104072	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104072	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104072	GO:0016020	CC	membrane
TRIREDRAFT_104072	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104073	GO:0016855	MF	racemase and epimerase activity
TRIREDRAFT_104073	GO:0036361	MF	 acting on amino acids and derivatives
TRIREDRAFT_104073	GO:0006807	BP	racemase activity
TRIREDRAFT_104073	GO:0047661	MF	 acting on amino acids and derivatives
TRIREDRAFT_104075	GO:0006355	BP	regulation of transcription
TRIREDRAFT_104075	GO:0008270	MF	 DNA-templated
TRIREDRAFT_104075	GO:0042025	CC	zinc ion binding
TRIREDRAFT_104075	GO:0000981	MF	host cell nucleus
TRIREDRAFT_104075	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_104075	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_104075	GO:0042025	CC	zinc ion binding
TRIREDRAFT_104075	GO:0000981	MF	regulation of transcription
TRIREDRAFT_104077	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104077	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104077	GO:0016020	CC	membrane
TRIREDRAFT_104081	GO:0004497	MF	monooxygenase activity
TRIREDRAFT_104081	GO:0016705	MF	oxidoreductase activity
TRIREDRAFT_104081	GO:0055114	BP	 acting on paired donors
TRIREDRAFT_104102	GO:0016787	MF	hydrolase activity
TRIREDRAFT_104104	GO:0005634	CC	nucleus
TRIREDRAFT_104104	GO:0008270	MF	zinc ion binding
TRIREDRAFT_104104	GO:0003677	MF	DNA binding
TRIREDRAFT_104104	GO:0006351	BP	transcription
TRIREDRAFT_104104	GO:0006355	BP	 DNA-templated
TRIREDRAFT_104104	GO:0008270	MF	regulation of transcription
TRIREDRAFT_104104	GO:0042025	CC	 DNA-templated
TRIREDRAFT_104104	GO:0000981	MF	zinc ion binding
TRIREDRAFT_104104	GO:0008270	MF	host cell nucleus
TRIREDRAFT_104104	GO:0006355	BP	DNA-binding transcription factor activity
TRIREDRAFT_104104	GO:0042025	CC	 RNA polymerase II-specific
TRIREDRAFT_104104	GO:0000981	MF	zinc ion binding
TRIREDRAFT_104106	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104106	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104106	GO:0005743	CC	mitochondrial inner membrane
TRIREDRAFT_104106	GO:0005347	MF	ATP transmembrane transporter activity
TRIREDRAFT_104106	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104115	GO:0005506	MF	iron ion binding
TRIREDRAFT_104115	GO:0020037	MF	heme binding
TRIREDRAFT_104115	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104115	GO:0016705	MF	oxidoreductase activity
TRIREDRAFT_104115	GO:0005506	MF	 acting on paired donors
TRIREDRAFT_104115	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
TRIREDRAFT_104115	GO:0020037	MF	iron ion binding
TRIREDRAFT_104115	GO:0016705	MF	oxidation-reduction process
TRIREDRAFT_104115	GO:0016705	MF	heme binding
TRIREDRAFT_104115	GO:0055114	BP	oxidoreductase activity
TRIREDRAFT_104116	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104116	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_104117	GO:0005524	MF	ATP binding
TRIREDRAFT_104117	GO:0003678	MF	DNA helicase activity
TRIREDRAFT_104117	GO:0003677	MF	DNA binding
TRIREDRAFT_104121	GO:0000030	MF	mannosyltransferase activity
TRIREDRAFT_104121	GO:0030176	CC	integral component of endoplasmic reticulum membrane
TRIREDRAFT_104132	GO:0005634	CC	nucleus
TRIREDRAFT_104132	GO:0006351	BP	transcription
TRIREDRAFT_104135	GO:0006662	BP	glycerol ether metabolic process
TRIREDRAFT_104135	GO:0045454	BP	cell redox homeostasis
TRIREDRAFT_104135	GO:0015035	MF	protein disulfide oxidoreductase activity
TRIREDRAFT_104135	GO:0045454	BP	cell redox homeostasis
TRIREDRAFT_104140	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_104140	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104140	GO:0050661	MF	NADP binding
TRIREDRAFT_104140	GO:0051287	MF	NAD binding
TRIREDRAFT_104140	GO:0008442	MF	3-hydroxyisobutyrate dehydrogenase activity
TRIREDRAFT_104140	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104140	GO:0051287	MF	NAD binding
TRIREDRAFT_104140	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104141	GO:0003677	MF	DNA binding
TRIREDRAFT_104141	GO:0070197	BP	meiotic attachment of telomere to nuclear envelope
TRIREDRAFT_104141	GO:1990862	CC	nuclear membrane complex Bqt3-Bqt4
TRIREDRAFT_104156	GO:0007064	BP	mitotic sister chromatid cohesion
TRIREDRAFT_104156	GO:0031390	CC	Ctf18 RFC-like complex
TRIREDRAFT_104161	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_104161	GO:0008536	MF	Ran GTPase binding
TRIREDRAFT_104171	GO:0005515	MF	protein binding
TRIREDRAFT_104180	GO:0005515	MF	protein binding
TRIREDRAFT_104181	GO:0003723	MF	RNA binding
TRIREDRAFT_104181	GO:0004540	MF	ribonuclease activity
TRIREDRAFT_104182	GO:0005634	CC	nucleus
TRIREDRAFT_104182	GO:0008270	MF	zinc ion binding
TRIREDRAFT_104182	GO:0003677	MF	DNA binding
TRIREDRAFT_104182	GO:0006351	BP	transcription
TRIREDRAFT_104182	GO:0006355	BP	 DNA-templated
TRIREDRAFT_104182	GO:0008270	MF	regulation of transcription
TRIREDRAFT_104182	GO:0042025	CC	 DNA-templated
TRIREDRAFT_104182	GO:0000981	MF	zinc ion binding
TRIREDRAFT_104182	GO:0008270	MF	host cell nucleus
TRIREDRAFT_104182	GO:0006355	BP	DNA-binding transcription factor activity
TRIREDRAFT_104182	GO:0042025	CC	 RNA polymerase II-specific
TRIREDRAFT_104182	GO:0000981	MF	zinc ion binding
TRIREDRAFT_104197	GO:0016787	MF	hydrolase activity
TRIREDRAFT_104197	GO:0016810	MF	hydrolase activity
TRIREDRAFT_104199	GO:0006355	BP	regulation of transcription
TRIREDRAFT_104199	GO:0003700	MF	 DNA-templated
TRIREDRAFT_104200	GO:0005515	MF	protein binding
TRIREDRAFT_104203	GO:0004499	MF	N
TRIREDRAFT_104203	GO:0055114	BP	N-dimethylaniline monooxygenase activity
TRIREDRAFT_104203	GO:0050660	MF	oxidation-reduction process
TRIREDRAFT_104203	GO:0050661	MF	flavin adenine dinucleotide binding
TRIREDRAFT_104203	GO:0050660	MF	NADP binding
TRIREDRAFT_104203	GO:0050661	MF	flavin adenine dinucleotide binding
TRIREDRAFT_104203	GO:0055114	BP	NADP binding
TRIREDRAFT_104211	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
TRIREDRAFT_104219	GO:0005515	MF	protein binding
TRIREDRAFT_104222	GO:0008080	MF	N-acetyltransferase activity
TRIREDRAFT_104230	GO:0016020	CC	membrane
TRIREDRAFT_104239	GO:0030688	CC	preribosome
TRIREDRAFT_104239	GO:0030686	CC	 small subunit precursor
TRIREDRAFT_104239	GO:0005730	CC	90S preribosome
TRIREDRAFT_104239	GO:0000462	BP	nucleolus
TRIREDRAFT_104261	GO:0008080	MF	N-acetyltransferase activity
TRIREDRAFT_104293	GO:0005576	CC	extracellular region
TRIREDRAFT_104318	GO:0004089	MF	carbonate dehydratase activity
TRIREDRAFT_104318	GO:0008270	MF	zinc ion binding
TRIREDRAFT_104318	GO:0008270	MF	zinc ion binding
TRIREDRAFT_104318	GO:0004089	MF	carbonate dehydratase activity
TRIREDRAFT_104320	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104320	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104322	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104322	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104322	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104325	GO:0032299	CC	ribonuclease H2 complex
TRIREDRAFT_104333	GO:0005515	MF	protein binding
TRIREDRAFT_104335	GO:0030638	BP	polyketide metabolic process
TRIREDRAFT_104353	GO:0005515	MF	protein binding
TRIREDRAFT_104356	GO:0005524	MF	ATP binding
TRIREDRAFT_104356	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_104356	GO:0004672	MF	protein kinase activity
TRIREDRAFT_104359	GO:0005515	MF	protein binding
TRIREDRAFT_104364	GO:0005524	MF	ATP binding
TRIREDRAFT_104364	GO:0005524	MF	ATP binding
TRIREDRAFT_104364	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_104364	GO:0004672	MF	protein kinase activity
TRIREDRAFT_104364	GO:0004674	MF	protein serine/threonine kinase activity
TRIREDRAFT_104364	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_104364	GO:0004672	MF	protein kinase activity
TRIREDRAFT_104369	GO:0005524	MF	ATP binding
TRIREDRAFT_104369	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_104369	GO:0004672	MF	protein kinase activity
TRIREDRAFT_104372	GO:0005515	MF	protein binding
TRIREDRAFT_104377	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_104377	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104380	GO:0006355	BP	regulation of transcription
TRIREDRAFT_104380	GO:0008270	MF	 DNA-templated
TRIREDRAFT_104380	GO:0042025	CC	zinc ion binding
TRIREDRAFT_104380	GO:0000981	MF	host cell nucleus
TRIREDRAFT_104380	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_104380	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_104380	GO:0042025	CC	zinc ion binding
TRIREDRAFT_104380	GO:0000981	MF	regulation of transcription
TRIREDRAFT_104382	GO:0016747	MF	transferase activity
TRIREDRAFT_104390	GO:0005515	MF	protein binding
TRIREDRAFT_104400	GO:0006482	BP	protein demethylation
TRIREDRAFT_104400	GO:0051723	MF	protein methylesterase activity
TRIREDRAFT_104418	GO:0071949	MF	FAD binding
TRIREDRAFT_104421	GO:0006508	BP	proteolysis
TRIREDRAFT_104421	GO:0004252	MF	serine-type endopeptidase activity
TRIREDRAFT_104422	GO:0005524	MF	ATP binding
TRIREDRAFT_104438	GO:0003824	MF	catalytic activity
TRIREDRAFT_104438	GO:0050660	MF	flavin adenine dinucleotide binding
TRIREDRAFT_104438	GO:0071949	MF	FAD binding
TRIREDRAFT_104438	GO:0050660	MF	flavin adenine dinucleotide binding
TRIREDRAFT_104438	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_104438	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104438	GO:0050660	MF	flavin adenine dinucleotide binding
TRIREDRAFT_104461	GO:0003824	MF	catalytic activity
TRIREDRAFT_104463	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_104463	GO:0004672	MF	protein kinase activity
TRIREDRAFT_104474	GO:0007018	BP	microtubule-based movement
TRIREDRAFT_104474	GO:0008017	MF	microtubule binding
TRIREDRAFT_104474	GO:0005524	MF	ATP binding
TRIREDRAFT_104474	GO:0003777	MF	microtubule motor activity
TRIREDRAFT_104474	GO:0005524	MF	ATP binding
TRIREDRAFT_104474	GO:0003777	MF	microtubule motor activity
TRIREDRAFT_104474	GO:0007018	BP	microtubule-based movement
TRIREDRAFT_104474	GO:0003777	MF	microtubule motor activity
TRIREDRAFT_104474	GO:0007018	BP	microtubule-based movement
TRIREDRAFT_104490	GO:0005801	CC	cis-Golgi network
TRIREDRAFT_104490	GO:0000139	CC	Golgi membrane
TRIREDRAFT_104490	GO:0016021	CC	integral component of membrane
TRIREDRAFT_104490	GO:0006888	BP	endoplasmic reticulum to Golgi vesicle-mediated transport
TRIREDRAFT_104491	GO:0006412	BP	translation
TRIREDRAFT_104491	GO:0005840	CC	ribosome
TRIREDRAFT_104491	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_104491	GO:0006412	BP	translation
TRIREDRAFT_104491	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_104491	GO:0005840	CC	ribosome
TRIREDRAFT_104495	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_104495	GO:0005524	MF	ATP binding
TRIREDRAFT_104513	GO:0008270	MF	zinc ion binding
TRIREDRAFT_104513	GO:0006355	BP	regulation of transcription
TRIREDRAFT_104513	GO:0042025	CC	 DNA-templated
TRIREDRAFT_104513	GO:0000981	MF	host cell nucleus
TRIREDRAFT_104513	GO:0006355	BP	DNA-binding transcription factor activity
TRIREDRAFT_104513	GO:0008270	MF	 RNA polymerase II-specific
TRIREDRAFT_104513	GO:0042025	CC	regulation of transcription
TRIREDRAFT_104513	GO:0000981	MF	 DNA-templated
TRIREDRAFT_104535	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_104541	GO:0016573	BP	histone acetylation
TRIREDRAFT_104541	GO:0000123	CC	histone acetyltransferase complex
TRIREDRAFT_104592	GO:0005515	MF	protein binding
TRIREDRAFT_104592	GO:0030117	CC	membrane coat
TRIREDRAFT_104592	GO:0005198	MF	structural molecule activity
TRIREDRAFT_104592	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_104592	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_104593	GO:0005515	MF	protein binding
TRIREDRAFT_104593	GO:0006355	BP	regulation of transcription
TRIREDRAFT_104593	GO:0003700	MF	 DNA-templated
TRIREDRAFT_104595	GO:0003723	MF	RNA binding
TRIREDRAFT_104595	GO:0005730	CC	nucleolus
TRIREDRAFT_104595	GO:0042254	BP	ribosome biogenesis
TRIREDRAFT_104595	GO:1990904	CC	ribonucleoprotein complex
TRIREDRAFT_104599	GO:0050023	MF	L-fuconate dehydratase activity
TRIREDRAFT_104599	GO:0016052	BP	carbohydrate catabolic process
TRIREDRAFT_104599	GO:0009063	BP	cellular amino acid catabolic process
TRIREDRAFT_104601	GO:0003723	MF	RNA binding
TRIREDRAFT_104606	GO:0046872	MF	metal ion binding
TRIREDRAFT_104606	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_104606	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104609	GO:0008168	MF	methyltransferase activity
TRIREDRAFT_104639	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_104639	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_104639	GO:0048280	BP	vesicle fusion with Golgi apparatus
TRIREDRAFT_104639	GO:0000139	CC	Golgi membrane
TRIREDRAFT_104639	GO:0005737	CC	cytoplasm
TRIREDRAFT_104639	GO:0006886	BP	intracellular protein transport
TRIREDRAFT_104683	GO:0003682	MF	chromatin binding
TRIREDRAFT_104683	GO:0005524	MF	ATP binding
TRIREDRAFT_104704	GO:0006412	BP	translation
TRIREDRAFT_104704	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_104704	GO:0005840	CC	ribosome
TRIREDRAFT_104704	GO:0006412	BP	translation
TRIREDRAFT_104704	GO:0005840	CC	ribosome
TRIREDRAFT_104704	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_104704	GO:0016740	MF	transferase activity
TRIREDRAFT_104704	GO:0006412	BP	translation
TRIREDRAFT_104704	GO:0003735	MF	structural constituent of ribosome
TRIREDRAFT_104704	GO:0003723	MF	RNA binding
TRIREDRAFT_104704	GO:0015934	CC	large ribosomal subunit
TRIREDRAFT_104707	GO:0005515	MF	protein binding
TRIREDRAFT_104707	GO:0006406	BP	mRNA export from nucleus
TRIREDRAFT_104721	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_104721	GO:0016192	BP	vesicle-mediated transport
TRIREDRAFT_104721	GO:0016021	CC	integral component of membrane
TRIREDRAFT_104741	GO:0005515	MF	protein binding
TRIREDRAFT_104785	GO:0042578	MF	phosphoric ester hydrolase activity
TRIREDRAFT_104790	GO:0000930	CC	gamma-tubulin complex
TRIREDRAFT_104790	GO:0007020	BP	microtubule nucleation
TRIREDRAFT_104790	GO:0031122	BP	cytoplasmic microtubule organization
TRIREDRAFT_104790	GO:0007017	BP	microtubule-based process
TRIREDRAFT_104790	GO:0005874	CC	microtubule
TRIREDRAFT_104790	GO:0007017	BP	microtubule-based process
TRIREDRAFT_104790	GO:0005874	CC	microtubule
TRIREDRAFT_104790	GO:0005525	MF	GTP binding
TRIREDRAFT_104790	GO:0003924	MF	GTPase activity
TRIREDRAFT_104797	GO:0004553	MF	hydrolase activity
TRIREDRAFT_104797	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
TRIREDRAFT_104803	GO:0006807	BP	nitrogen compound metabolic process
TRIREDRAFT_104816	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104816	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104816	GO:0022857	MF	transmembrane transporter activity
TRIREDRAFT_104820	GO:0003824	MF	catalytic activity
TRIREDRAFT_104820	GO:0030151	MF	molybdenum ion binding
TRIREDRAFT_104820	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_104820	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_104820	GO:0055114	BP	oxidation-reduction process
TRIREDRAFT_104820	GO:0051536	MF	iron-sulfur cluster binding
TRIREDRAFT_104820	GO:0009055	MF	electron transfer activity
TRIREDRAFT_104820	GO:0016491	MF	oxidoreductase activity
TRIREDRAFT_104820	GO:0051537	MF	2 iron
TRIREDRAFT_104820	GO:0009055	MF	 2 sulfur cluster binding
TRIREDRAFT_104820	GO:0051536	MF	electron transfer activity
TRIREDRAFT_104831	GO:0005854	CC	nascent polypeptide-associated complex
TRIREDRAFT_104879	GO:0055085	BP	transmembrane transport
TRIREDRAFT_104879	GO:0016020	CC	membrane
TRIREDRAFT_104879	GO:0005216	MF	ion channel activity
TRIREDRAFT_104879	GO:0006811	BP	ion transport
TRIREDRAFT_104879	GO:1902600	BP	proton transmembrane transport
TRIREDRAFT_104879	GO:0005887	CC	integral component of plasma membrane
TRIREDRAFT_104879	GO:0030171	MF	voltage-gated proton channel activity
TRIREDRAFT_104890	GO:0016791	MF	phosphatase activity
TRIREDRAFT_104958	GO:0032786	BP	positive regulation of DNA-templated transcription
TRIREDRAFT_104958	GO:0070692	CC	 elongation
TRIREDRAFT_104972	GO:0005524	MF	ATP binding
TRIREDRAFT_104972	GO:0004363	MF	glutathione synthase activity
TRIREDRAFT_104972	GO:0006750	BP	glutathione biosynthetic process
TRIREDRAFT_104972	GO:0016874	MF	ligase activity
TRIREDRAFT_104972	GO:0006750	BP	glutathione biosynthetic process
TRIREDRAFT_104972	GO:0005524	MF	ATP binding
TRIREDRAFT_104972	GO:0004363	MF	glutathione synthase activity
TRIREDRAFT_104972	GO:0005524	MF	ATP binding
TRIREDRAFT_104972	GO:0006750	BP	glutathione biosynthetic process
TRIREDRAFT_104972	GO:0004363	MF	glutathione synthase activity
TRIREDRAFT_104972	GO:0005524	MF	ATP binding
TRIREDRAFT_104972	GO:0004363	MF	glutathione synthase activity
TRIREDRAFT_104994	GO:0006355	BP	regulation of transcription
TRIREDRAFT_104994	GO:0008270	MF	 DNA-templated
TRIREDRAFT_104994	GO:0042025	CC	zinc ion binding
TRIREDRAFT_104994	GO:0000981	MF	host cell nucleus
TRIREDRAFT_104994	GO:0008270	MF	DNA-binding transcription factor activity
TRIREDRAFT_104994	GO:0006355	BP	 RNA polymerase II-specific
TRIREDRAFT_104994	GO:0042025	CC	zinc ion binding
TRIREDRAFT_104994	GO:0000981	MF	regulation of transcription
TRIREDRAFT_105011	GO:0003824	MF	catalytic activity
TRIREDRAFT_105011	GO:0000105	BP	histidine biosynthetic process
TRIREDRAFT_105027	GO:0005524	MF	ATP binding
TRIREDRAFT_105027	GO:0006468	BP	protein phosphorylation
TRIREDRAFT_105027	GO:0004672	MF	protein kinase activity
TRIREDRAFT_105031	GO:0006310	BP	DNA recombination
TRIREDRAFT_105031	GO:0004386	MF	helicase activity
TRIREDRAFT_105031	GO:0003676	MF	nucleic acid binding
TRIREDRAFT_105031	GO:0005524	MF	ATP binding
TRIREDRAFT_105035	GO:0006629	BP	lipid metabolic process
TRIREDRAFT_105035	GO:0016627	MF	oxidoreductase activity
TRIREDRAFT_105070	GO:0003824	MF	catalytic activity
TRIREDRAFT_105070	GO:0019346	BP	transsulfuration
TRIREDRAFT_105070	GO:0030170	MF	pyridoxal phosphate binding
TRIREDRAFT_105072	GO:0016810	MF	hydrolase activity
TRIREDRAFT_105072	GO:0005975	BP	 acting on carbon-nitrogen (but not peptide) bonds
TRIREDRAFT_105072	GO:0003824	MF	carbohydrate metabolic process
TRIREDRAFT_105072	GO:0005975	BP	catalytic activity
TRIREDRAFT_105081	GO:0005509	MF	calcium ion binding
TRIREDRAFT_105133	GO:0005515	MF	protein binding
TRIREDRAFT_105173	GO:0005515	MF	protein binding
TRIREDRAFT_105189	GO:0005839	CC	proteasome core complex
TRIREDRAFT_105189	GO:0051603	BP	proteolysis involved in cellular protein catabolic process
TRIREDRAFT_105189	GO:0004298	MF	threonine-type endopeptidase activity
